split,address,num_nodes,num_edges
train,0x0bab6f620063cbb684c06877957f89f1bb10616f,540,539
train,0x0bb217E40F8a5Cb79Adf04E1aAb60E5abd0dfC1e,609,608
train,0x0bB3B818A83cFd8c1c86082a4ce191188EBD8f12,2955,2954
train,0x0BB622A8C564BDc98e8F40F23e5077CD4a8699Ea,2181,2180
train,0x0bB664f7b6FC928B2d1e5aA32182Ae07023Ed4aA,334,333
train,0x0bbca72ed61d12dfbf4e6d534a45474a0b1e51f9,477,476
train,0x0bbd9c1ed2579da8e71b1b94e76a1b59a2133ac0,350,349
train,0x0bd6e76d1262b9e8ac056eca3f695167efbdd297,342,341
train,0x0be8d3261cd699fc5ae124b3f8d38d568fd461b5,478,477
train,0x0BeA4f7Ee7DbD9CCcFBa4b2E7A178dfC1e877723,1490,1489
train,0x0bebbf0584cad1c8957bba098306b703e4a22952,757,756
train,0x0bec4767cd170242895d244d7ff73feaff6c2598,21,20
train,0x0bee1b7287969e1e8afb50eb587e93217ffab3a3,1112,1111
train,0x0bee5ca8dda2c0b8edd1c4369f7cc35d243e547f,1007,1006
train,0x0c04081a9d7baab199b416aaadb68fbb3de7332f,2671,2670
train,0x0c04d4f331da8df75f9e2e271e3f3f1494c66c36,632,631
train,0x0c244b55c31327b76d595179d81527aa94ffe4e7,647,646
train,0x0c36d834a50e9149ff38ea6221cfaeabf607d57d,838,837
train,0x0c3dfe0a6940b2aa81d81418776012d7385c521e,999,998
train,0x0c3dffb69463b7d654bd930cf6a1f69c5490e6e1,399,398
train,0x0c43e86cadccef20d52d4d14accc38a0f896b014,361,360
train,0x0c4414549531fb8834b247411a763764dfb6c8c2,280,279
train,0x0c47e8028d5452fcc1ad577b3212c1e63de72b50,768,767
train,0x0c4911ba2a7ef0a82e7bfce61b7e358121196ba1,1521,1520
train,0x0c495b4716462d89c564ba79e7de477b543e0e30,1010,1009
train,0x0c52acf0921cf56c56d5737fe32f3ec2d2be30a2,350,349
train,0x0c54df61bb9e1c6b532899e0d5e818fc10763849,798,797
train,0x0c5876bc9765ee15fc3378100c070453186db8f3,221,220
train,0x0c6c78e9D5576818e6638E198bFf0ce9764098b1,652,651
train,0x0c96f49d723b95561170a96339904305ea98819d,996,995
train,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9,13,12
train,0x0ccD5eA595a3E7537e471F40a4d90F88eD0cf5ec,421,420
train,0x0cd103a98a13025871d006793bd4ab69fdf34d74,385,384
train,0x0cd161ef9eb19a95fefa69c36f9cf552c19e6b8f,531,530
train,0x0cd6c421a95d0da8adfc65417482162b5916ebbb,497,496
train,0x0cdda8c273db5340eef9c6e29cf63343ab54376f,350,349
train,0x0cf0A2a4Bc1CcAA0E3CA2048E2E04E972E3F84b4,216,215
train,0x0cFae4866c11cf6194D787CF76D479e28A7CC577,381,380
train,0x0d156d99f8edd92488ccad789efe35a575803043,533,532
train,0x0d1b68d4d65f6ba3f2b9600d1b2682d98e055a62,1168,1167
train,0x0d1c9f761794cf56c51d1f666e808681207f34a0,350,349
train,0x0d276a2f26a4f508276739ba7f4716eb6ee2ea27,620,619
train,0x0d2d64c2c4ba21d08252661c3ca159982579b640,440,439
train,0x0d30e0c083855ac5d3748d3cab4e981be02d2e7b,350,349
train,0x0d324b2e732c35162b99bafc63e35b16e6ec54cd,598,597
train,0x0d42fb07a685d2ff9d6bb93df0389946192cd322,1069,1068
train,0x0d47d4aea9da60953fd4ae5c47d2165977c7fbea,413,412
train,0x0d547f8b8d7201523a834addbb27e40140ee6f18,429,428
train,0x0d5516103752b3954d95621f470a8261151da2e4,1253,1252
train,0x0d623823d2aa4540f335bb926447dc582dc5bd64,1123,1122
train,0x0d62442a4b931ac1243997d96bfe37fef4fb03e7,610,609
train,0x0d68560012c430c367e86c4a7d95e3bcd53802d5,350,349
train,0x0d70db256cae067326eb63c09583afddf75f117b,342,341
train,0x0d7613cd6b6681928ade30c4fd3ebcc2c2f68621,350,349
train,0x0d7cd0dda462432bb8c15d59e5503ca17b3cc2eb,350,349
train,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,630,629
train,0x0d8d860c117ed7d41a73bd3abb10a8b250c38b1a,173,172
train,0x0D9A437282bA395664ed7d26Df2377659a7e16AF,357,356
train,0x0dadf584229a468a0ad29d6e22a56a65fe7b86f6,546,545
train,0x0Dae0a0d130F053fE4bbbec4927539E5f06d2684,864,863
train,0x0dae5dc78cc470a5e2f7c7c6b63ae7298e65853f,2938,2937
train,0x0db8d8b76bc361bacbb72e2c491e06085a97ab31,400,399
train,0x0dc44fb8cfb88cd58628846cdcefff4089d9ac7e,337,336
train,0x0dc47b5a5fa98a5a873a26c74f529e4367dc1195,350,349
train,0x0dc499a28bfa8d2d95fdcf01e39ad9a9b18f5357,350,349
train,0x0DC568Fc30EB731B6551848382e53bDF2c47A230,1156,1155
train,0x0dD1C99aC9BC48A1d482878ECC8B9760Aa1e8De2,2480,2479
train,0x0dd7737d622af4efe86cec8d19f55ff2f1c2336b,350,349
train,0x0dd85300caae26fcf0547231c63c68ea212223b3,742,741
train,0x0dee19332fb83fb343a9fbb722b5395b8e7c9d8d,341,340
train,0x0e05e9dafba305198c9f1b7b5de0da98b4d4da87,350,349
train,0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195,886,885
train,0x0e196756338053ba6a4e17cf2114b34cd7c967f7,350,349
train,0x0e1da7630e962ec7306581b33d99d050622262b5,483,482
train,0x0e1ecfeb0f609f0515021033917514e9bde95701,320,319
train,0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae,5401,5400
train,0x0e416dd32359a7825ef580ff2527c3280c1e07fa,990,989
train,0x0e4409f16249ff7b3ca122ec4d623a389e841474,350,349
train,0x0e6fc41039de5413f7cb9d2165248d41891bed89,342,341
train,0x0e73754a21442d1bd8f945669ac4aae0cd2b0934,2674,2673
train,0x0e752b742f744fdc2d93774da44c37b72c3e6952,1462,1461
train,0x0e7c566229b38cf533d4af19169c1a5e4f892c1d,489,488
train,0x0e7E4cD7495a91f30A949B9be575Fdb098a923aa,404,403
train,0x0E8160745966D2109c568230Ef515B0ddDea1599,480,479
train,0x0e8fa440e748be4c8bcab45577c07ba7eadc22bc,350,349
train,0x0E915b35cC269b2DfC8BbD8E4A88Ed4884a53EfC,344,343
train,0x0e935e976a47342a4aee5e32ecf2e7b59195e82f,617,616
train,0x0e9841d84e896edf6872529559eb644bcb533fbd,296,295
train,0x0E9E062D7e60C8a6A406488631DAE1c5f6dB0e7D,169,168
train,0x0ea590ed0f451a5e3e8021681c1384fce09d72b5,463,462
train,0x0eadbb0a6afc326db81696c5a5a04742539e565a,532,531
train,0x0Eb701f21d1d0AeA0b1FD99275555dD3999173bf,781,780
train,0x0ec6bbb00e3df05b1ef99dd87a4c14db9966fc7b,676,675
train,0x0f0b6cecfd03b847ad45a4d488f6c703af85af00,2242,2241
train,0x0f0f3c0d90019001934167858344b69a5912b8b0,350,349
train,0x0f1c79cf0458160e2B41e94065a7dF9A452C6579,362,361
train,0x0f1cf136dd546a6957f0c2d3b4312685770378c4,642,641
train,0x0f2451e0ce93c39025b1693038d71ba2289b2008,731,730
train,0x0f2f3d4937579a7feafa477a46666326910881b7,342,341
train,0x0f33bb20a282a7649c7b3aff644f084a9348e933,982,981
train,0x0f36A697f736e736Be543966272b81Be9526743D,546,545
train,0x0f4546bb7fdb5929eee6736ed5794d3e6f5a9fa1,886,885
train,0x0f4f2ce52a8966fee317ed56550ad9a233d14f6b,48,47
train,0x0f587d0b7b1c1ef68b432936b75c4d6c4d12b647,1245,1244
train,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,672,671
train,0x0f6029ebde2ecd9ab4d60dd5d0a297e9e59bf77a,1831,1830
train,0x0f63aad989e402e06f361e7df51116732d3efa1b,20,19
train,0x0f641b9f7329ba4706580d086d8063c5a3c23dbb,687,686
train,0x0f67deb4fbfdbc0512fc207edce73d28e05239d4,269,268
train,0x0f690a76ad438222ce694d84b2902b0ee2270e69,540,539
train,0x0f71fda4987069d5cc1d0e6c234fd01675947b5e,806,805
train,0x0f7524d64ceb92dae1d1a56b20b6d520134795d4,985,984
train,0x0F771AA18C5003aBa1B0feEE082a0dd6acd29956,400,399
train,0x0f8019c51423a388a79e414f1dffbcb802db8962,102,101
train,0x0f82c7eab8f7efb577a2de9d2b7e1da1d0b6870e,326,325
train,0x0f841bf48196e320346b3753b5a4e45fe7bb3023,348,347
train,0x0f89907cc8553150a5a79db37dd03e97bc5f8474,361,360
train,0x0fa9198bb9ca66260fa9a182f27ebbaab55430ff,161,160
train,0x0fbba75c832aff4146f6af86db1c0729e066987d,399,398
train,0x0fc2d0bbb7e5a9964d0cd829e242d434dde4c1c7,350,349
train,0x0FcF5C6b20577d48bA209e077975b9F2EaC55798,821,820
train,0x0fd9214c147ef20b562ecf8f8298f732fe89558c,992,991
train,0x0fde319e9d98f84993723cd3408d32be2251761e,1297,1296
train,0x0fdeb77225657a60e74f3a08f1bb6e69c8193de4,316,315
train,0x0Fe0Fbc6A4cA1845f6fcE02B99A285314Ca90505,335,334
train,0x0fe213bac9e8308fa05fc7d53926c6c597f97410,1238,1237
train,0x0fe61116f781f26a67d8618bd11abf2de00b6f0f,673,672
train,0x0fe70e559f825a3d548f44e51d2812d266099828,988,987
train,0x0fed331b64e6e179bb6a771765895102073cc1f7,1391,1390
train,0x0ff148e115e5b47dc73577a815549ff3aabad18c,541,540
train,0x0ff1b8bb68f9421e682730188238b27bc1ca24ff,850,849
train,0x0ff1bf1a478d414c70de638e7f63cb89e23eb414,280,279
train,0x0ff40d701e0bec9e79e1cbcb281d3f34376da740,2484,2483
train,0x0Ff758756e8f594fF463c9e7A41802e9Ef717265,502,501
train,0x0ffAB58EA5A71CC3cA40217706C3C401407fA4a8,450,449
train,0x0ffe7e501745731b3d511cb343766602319137d6,350,349
train,0x100c77a6b266cf455bfc8c8c0321fa5499408a31,345,344
train,0x1014613e2b3cbc4d575054d4982e580d9b99d7b1,376,375
train,0x101d2da95a784b2c5c3b2d33f942b8e3244332e1,71,70
train,0x1020e32c0f831f61cc5be9e16ccc2fbc6c6c8369,350,349
train,0x1037cd8cd8c62c21d44c3c0dda389d8405e9846a,350,349
train,0x103bc32dc89f39a475154e53b9ab58295c3940f6,361,360
train,0x103c2c150a2dbcc277ee084c59881978060c8c22,2773,2772
train,0x103c3a209da59d3e7c4a89307e66521e081cfdf0,673,672
train,0x104bbbea41b98f4a2613f491306e608041a6aad5,350,349
train,0x10588f6fc5cb3ee3fbb374d9ed8a5e91285e0fa7,350,349
train,0x108116d36907223e13ba244b5bde5893cd5e730b,1233,1232
train,0x1081cd1adca45adb90a407a1acadbef985d637ff,1124,1123
train,0x108284702b23504de29d3293f2530255c6b3ccea,3369,3368
train,0x1088eec81b9aa8edb5937fdfc9aa5556bcd3ebcb,697,696
train,0x10974dbeab93b7ca144bc31a630ab122a5b3c1f5,348,347
train,0x1098aa6de456713e11f8a3abff02a21830350c24,1227,1226
train,0x10a0f62ee681d9267229db60031b58c484099f1b,363,362
train,0x10b0882603c24af9f1c07cde9f5a06b1300a8c00,530,529
train,0x10b7d09dca7f9c6d33a9aeef5bf2bb5ce3ec1550,293,292
train,0x10c0337c42843e0b8ce743d7d5ff39b711f3ad82,1357,1356
train,0x10cc060f6f9b2e5dcdb23f1361e4b368a7daec73,1048,1047
train,0x10d4b24938f6de7ae4048c7273f09c50d5caf4d9,1272,1271
train,0x10D6fCf71a3f702df06C443B812b187f6c7D5d6B,2801,2800
train,0x10d86e33c2f8a4dc8d60315bcdbade330c2b5678,350,349
train,0x10d8921cec5ac6b83db6abdb5773d1bc44972da7,1527,1526
train,0x10e32d84d8bd44b68e99c6fe147ef2ba63e6ae22,217,216
train,0x11047548cd0d4ce66c9e9ba45f505896269946de,350,349
train,0x111501403818F9E1C59fa25BbDcEbC900d246f02,2432,2431
train,0x11175e64c6082fa06daf689c59a510c2774253a1,350,349
train,0x114154995d5a95a7d7f8e4393b6d3727d7e08217,655,654
train,0x1142e1f922cde42756741b4e16ddc5a87ee94b3d,1128,1127
train,0x11468d142559f6ab61e69b47f30fa6a36c93ee92,566,565
train,0x1159b63ce3bbf073217cbed51c0b11b0aa227f2e,1306,1305
train,0x1175a66a5c3343bbf06aa818bb482ddec30858e0,348,347
train,0x117820a67905555d4203d6915807d39921636b8d,576,575
train,0x117ca39dffc4da6fb3af6145dfff246830637fe2,1227,1226
train,0x117cb292e97a593fbca38b5cd60ec7144d4ca8c9,1192,1191
train,0x117e8065b28af271012dbfef73e16f99935cea71,397,396
train,0x1186251d10771c40a4d7780b7bd9eb6957afd4d3,350,349
train,0x118827C3da7ABEf62c3899531fCF75478DAd5a4A,1085,1084
train,0x119B721777598F3ee7A7e63babA09cc2a0B0B0b5,1179,1178
train,0x11a7a1afb7e1a725640736b009b3d796b75df6e8,147,146
train,0x11b03e05219522c6d1ba115391ba1066dae7932f,182,181
train,0x11b4591dc55d0fb44ce2ab7abe5536ab6e19cf78,657,656
train,0x11b7890de965ed96dbd1af3f96f584ade732ecf6,373,372
train,0x11bf94107fcd20f1c041dccf858f189c319ee75d,350,349
train,0x11d4ec0991951b5ea20a1f3bf0c9e36e054b1e55,350,349
train,0x11D635bbba3f9B8f7C9b91cA9f315a2207cb5AD5,3233,3232
train,0x11e44037A60dA9b76Bf928b33d3D6DED0A6730ab,961,960
train,0x11e62440475536fA49C0A42c83b6E2C9AF84Ae3A,330,329
train,0x11f29ded1a1ed54f4e4d666334d33b80fbeaab79,949,948
train,0x11fc42be8b14aeecfc371af217c4648e6423fa60,996,995
train,0x1202623900415d90fF4c30d297557382bfe226aB,3339,3338
train,0x1203b2abad9da219ed7321f2c595fc72d462266d,544,543
train,0x1207279f443020e7719613dec54738c575999460,350,349
train,0x1208cc6e015122e8ec883b77bd4c621f01e69eb0,448,447
train,0x12110e20309491db874219613f597de587861b57,308,307
train,0x1218113304d8ffb12f4641ba7475975972381f8a,650,649
train,0x121c6e0613317a98cc14a9d379e2abe546ba980c,2196,2195
train,0x1221434a6a5d04feF7d23AAC73FA190C1eACfB16,1547,1546
train,0x122d76562d43a7d9f37f9d9f8eaabaa217bb31de,1143,1142
train,0x1235b9042f7fe167f09450eaffdc07efcc3acb38,190,189
train,0x124307B0A29aCf9cB630E9daE138A4f865172b9D,3373,3372
train,0x124374f24bff86cf043e31344077ece93bd46b57,1781,1780
train,0x124446eff5787b036aa062a2ef5321ce607437ba,219,218
train,0x124448218ab51f333fef2a5ba3b84cfa9f67b9a3,984,983
train,0x12458c69ec849af2854fdec7e0761e60d4ee7ed3,54,53
train,0x124f967d50dedf23d9b1cc4ac42851513bc67c07,1092,1091
train,0x1257f00e0333d7c9f9c87abf1dce6e373a6492f6,102,101
train,0x125c0260feec92471d1a144f3cdce185a565f374,633,632
train,0x12673a0e464f89b81b940349f33a5ce1e41bff98,100,99
train,0x126799e70341c54203d241c92c1f511dbe75aded,957,956
train,0x12742de752b8030c961083bce9752b584313e882,1376,1375
train,0x12759512d326303b45f1cec8f7b6fd96f387778e,812,811
train,0x1277ee49236da5c07e93b8b9df29d629842f0ab9,1121,1120
train,0x129a52385d55eff5f9b0c1192586f03359560e3f,11,10
train,0x129acbb3ad1a3ad13fec0fc7ca26811a487e14c9,324,323
train,0x129e27fF40db79B7A395d123413A815E38832E74,256,255
train,0x129e719c424a7a6fbdeb7ca3d65186892d54ea8c,115,114
train,0x12a35383ca24ceb44cdcbbecbeb7baccb5f3754a,242,241
train,0x12Aa78F89513f3218651DB21Aa170347037f0c20,606,605
train,0x12ac4109b77a74afa0b8ec788230a46ba9ad49bd,582,581
train,0x12ac8d8f0f48b7954bcda736af0576a12dc8c387,488,487
train,0x12bfe10a68950b728f1847e7e776becbe175670c,246,245
train,0x12ce820dd8224c2a5911bc7196ec7a46a09cf0a4,409,408
train,0x12d4dfbc0408b255436e5cf7eae4f6645b9b74b2,347,346
train,0x12de960e7c6f3ef095251b6b1a7fc39906c384d4,256,255
train,0x12e29d7d6fd63f0f12040fcd1bf9021919b0e4fa,1720,1719
train,0x12f9cf26a436b67728480df770416f9be5605d77,383,382
train,0x1308a7ec3e82bcd3b63ada5f5dc27586ad8605ba,1141,1140
train,0x131cf0d3b3cc6763417bffb2dfdc119fdebca002,5788,5787
train,0x131f193692b5cce8c87d12ff4f7aa1d4e1668f1e,677,676
train,0x1320dd9ccdf00249a9b9c94f6554945a8dac4608,217,216
train,0x13233b37f4fcd044fa0956248f2b29eaa5af118d,350,349
train,0x1327c3993c24de9a821b2e512817a2668185d878,563,562
train,0x1360bc11e4f62fceb8598d760105fe0d85a38aef,1046,1045
train,0x1365b4ce628e26ae1bcab699e9558f011c62e488,258,257
train,0x1366fd503de9bc25539488f88ff6016ab6f6f1d4,438,437
train,0x136a46d6136a3d2fb4c98dd4f37e1cfa8dd24737,801,800
train,0x13709e2bdd84e72b60487abeb0000e3d6f14b910,235,234
train,0x13792a2a22333f8564945b1ee1f5b46a20c23a5d,856,855
train,0x138051fd239c5798d6ddc7157196506695379d0a,771,770
train,0x138e8f61c1e1908e145c02a12879f68051499d21,675,674
train,0x139759b6Cfada56ccf5B3536f21EAC209140A9d4,54,53
train,0x139d9397274bb9e2c29a9aa8aa0b5874d30d62e3,1089,1088
train,0x13bb437ceb28d37cf1a1f711112d9b111f0a11cb,2099,2098
train,0x13c2fab6354d3790d8ece4f0f1a3280b4a25ad96,1001,1000
train,0x13c547Ff0888A0A876E6F1304eaeFE9E6E06FC4B,138,137
train,0x13ce614e9d7ce609dedba1b42ba2163426ba5ace,294,293
train,0x13d24ac67a137b54e25282c19060298dcf8d4c02,544,543
train,0x13dc75a0fc86ac69243d547a91d0cdf22ac22a31,410,409
train,0x13ddd5c273a027608a42727a46f8250011645166,663,662
train,0x13ea429825d087994d15a78e6f19353200157233,1481,1480
train,0x13eb475f68a2717fd222a4bf8af17a2dbd77b56b,350,349
train,0x13eee73a10679af072055af1566d0a6903b42b67,489,488
train,0x14156118793b977b4559ed50484DD59B688A5825,2972,2971
train,0x141766882733cafa9033e8707548fdcac908db22,3288,3287
train,0x141797bca73ad90844d88105c8fdd8acb4c75b48,544,543
train,0x141a206ece672e3198086c5d21f7858ad03669ea,5299,5298
train,0x142020a28b22f7e68a9d8f9e9d24c43a2572a8cd,687,686
train,0x1421ede58b8066fab03f6b28a8bf0b507e8cd062,631,630
train,0x142eba6cd4e1977fba4a440c882ee460654d1766,323,322
train,0x142faac759dc7da4f92c0c290296f5da4fe360fc,755,754
train,0x14338e7e14861c68984e5d5da191c31dd3309945,353,352
train,0x1440317CB15499083dEE3dDf49C2bD51D0d92e33,1375,1374
train,0x14420290a71f768808e11e0ecb781ab79ef45726,378,377
train,0x1442a8fd038e0253ab07fd0e6aa70413d961f315,525,524
train,0x1443ac034a879398eb520b44e720c99fbf083c4c,582,581
train,0x1445B39019094354056078b46e605f7A6CFD8AC5,1090,1089
train,0x1448eab3182b71ae5322168d037feb0125cac92f,868,867
train,0x144f98603Beff42f6f56c8d98c86871d2385D754,335,334
train,0x14560736e46e95e431f03dd5709ca47881474560,350,349
train,0x145ea59782c0468510459f9219e863555b1868a5,1842,1841
train,0x145FC2D0EED33eD8Ba02eef980B166c43c9EEBb3,2249,2248
train,0x146B9af3bb629bD55B4D5D703955B998551cD1A6,359,358
train,0x146e59f69a68b645367bdc94f3855df0d8214f4d,271,270
train,0x14839bf22810F09fb163AF69BD21Bd5476F445Cd,523,522
train,0x1487f4195d9953f6930c959a683a49501a8cc8bc,734,733
train,0x14a592651ed820e704a32ca1ffd4a646265c0a92,635,634
train,0x14aa37df9b34c84286e2912d2b97e2559da8b0cd,1358,1357
train,0x14aabc5ade82240330e5be05d8ef350661aebb8a,3737,3736
train,0x14aac247c910c038b3c44cb869cfdb21b29ce41b,355,354
train,0x14c7a2ce7482c3c66897dcae3eed5d62985f5e86,498,497
train,0x14c8AE92280BDc11EE281ba384eD99E5E2e5f6c7,3103,3102
train,0x14cf6193935b17fc72649ba420fdd5bfdf1f0001,649,648
train,0x14d333e3545943b92cad6af53f9737966bd3488a,1251,1250
train,0x14d9779b6585f3a7d4f768383b3cb030705dad2e,401,400
train,0x14e49E4622cd4244E7616724d33ad50126674D2c,613,612
train,0x14fb4c93fe461ec3f9f22b61ab7030f258867969,396,395
train,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,3437,3436
train,0x150076a0780ee08e0c08d64f4047579058f368cf,546,545
train,0x15014F8bD5F457859de3c02Ea7a952640c128A60,361,360
train,0x1515a1cA7b7963E7FFd3bA4C32398d27E5f3a1c8,487,486
train,0x1518e1d8c6cf6584b2ad4f4ba577650ac4903107,1218,1217
train,0x152df2cb3868bef5c6ed6b9feb0fb091c9e11a96,298,297
train,0x1532cd178f5c87c3c307675bcd37c27abef5dc96,7282,7281
train,0x156da34af47576af491a43069700576ebfd6b29f,101,100
train,0x15737badfc51ceeb9349952486bf3af9ec6acc4b,350,349
train,0x15893fb926c82f9ba00b7de46947685e100148bb,235,234
train,0x158a96da5dcd1ade84ac11ac952683c0ee3516ab,1459,1458
train,0x158fa3be7111b51f72e16938813bb84fa3246247,1566,1565
train,0x1595470306a3f03d6a72e431e39b98edd15bdc28,275,274
train,0x159f83f270e8ddf50701be1fa27b7efb00e0e40f,350,349
train,0x15adb79e6af601551a64060aebbedd39d929c5a7,383,382
train,0x15bd59ffe8ab884041ef54c6213df418d1e1f149,350,349
train,0x15bd8cccb3e5fbfa7a45b01ad47fc9e1d9671e83,399,398
train,0x15c86d7ad0f5cc99346f8e98345160fbdf165d09,1306,1305
train,0x15d3122103c5c17ed791fd5a3dba847ecfd6037e,171,170
train,0x15dbdB25f870f21eaf9105e68e249E0426DaE916,1667,1666
train,0x15e3eb661149489ccadac1bb8f51e9941e8ed885,1563,1562
train,0x15e4cf1950ffa338ce5bc59456b3e579ed1bead3,537,536
train,0x15e5c9aa71b8154806038aefc587cfe19b0bc5d6,689,688
train,0x15e5dbccb6f57a644392a069966d97658d769b3a,788,787
train,0x15eac74d043d9945823afd171677ab2f72215003,1037,1036
train,0x15ef5b9447710eab904e63e6233ff540400d603f,254,253
train,0x15f08079310e2c9dacaa73c0e450368185724aea,1233,1232
train,0x15f917e4f828671a0bcda6e961eb43e945bb2b42,713,712
train,0x15fb5a1eff88bc1b89ec58a492c6f07014b1f409,350,349
train,0x160c1985a263b1c878472414cafc2169498eb04c,752,751
train,0x1622aafed9a6f0b59ef50a778bcb0cdbf990bf81,15,14
train,0x162ac26e2f0fe036c3a3d370c118de0b6c883083,311,310
train,0x162d558ac8f3b8aba5f549066ac81df4ddc912a2,6076,6075
train,0x162e50e02b33cebd3cdfe998f9ca91d30dec128e,1478,1477
train,0x163108596c98ffdc667153a88682e5720d2f516e,311,310
train,0x163733bcc28dbf26b41a8cfa83e369b5b3af741b,709,708
train,0x1648018447c0ef5a9b45d4fad612f9d02955e1a2,350,349
train,0x165cb56703df68d34bbd6d49e816bda8302c2b7c,1741,1740
train,0x1660ef71da631bf8b8bf5656f49bc635c97dfc1c,551,550
train,0x1664a18a936f3340bcc747e5d8b76f49dc813b67,353,352
train,0x1670bc80c32ea6021f6a962dfbbe1264b5af479a,549,548
train,0x1678652b7df6e25515063c7ab851381c7a4c9bce,350,349
train,0x168359abe62618d907da316be172cdafca9633aa,361,360
train,0x168521b94eb0ca6f9aea34a735c53bcff79abdaf,454,453
train,0x16885883e2785C56D279636b45fB85d8F9B0db23,1473,1472
train,0x169e59a41ba10600fddd1b0a72921f503b31d96b,962,961
train,0x16a0772b17ae004e6645e0e95bf50ad69498a34e,1004,1003
train,0x16a240f2b5f1d293fcdcfe55cdcfcb5333b4ac89,1048,1047
train,0x16a5dba1d8d5dd53ad7bb9d8a8b97af577be753d,297,296
train,0x16B0a1a87ae8aF5C792faBC429C4FE248834842B,1129,1128
train,0x16b0e62ac13a2faed36d18bce2356d25ab3cfad3,1431,1430
train,0x16B1f0f88C534b44eC99bE9e798C5186DBB4848e,335,334
train,0x16b3e773e5cb8b6db6d64b20ae0ecaa4edc83077,778,777
train,0x16b52b1e5855862ab3e921cd02df688f6a5d26b6,629,628
train,0x16b5a0de0520e1964a20ac8ef4034bd7d0920d8f,499,498
train,0x16d754b9ede093c5642c5c631fcd0f204ec348f0,115,114
train,0x16db68d8143baa1609393ef2934a5bdd7369eae0,4318,4317
train,0x16e91cfe9df364fcd270d264665737b11f44de20,125,124
train,0x16e97a7b1e88483acc236da29a53bf97279eb994,477,476
train,0x16ee6f44522dffde8070ca83df441ec20d84c598,1562,1561
train,0x16f4f09d780c18ceb9757546093c5139b3b73ace,510,509
train,0x16f812be7fff02caf662b85d5d58a5da6572d4df,506,505
train,0x16ff57d02d9b1442f87c4b69eab5779fc8a71516,833,832
train,0x17006897723295962e8bf2cf5ad4369a426b919e,350,349
train,0x1715bdcdba23a97ad4093a383199dadd185c0f2b,353,352
train,0x173fc908b21b861facf54c65c10002b1e2f9c323,485,484
train,0x1741285ae277ac759d008697a1028012d9f8c431,975,974
train,0x175e7d3ecab1f194c0a924b3f37cedf71e922531,350,349
train,0x1767856bc75cf070de5e6ba3d0c718440f008c66,180,179
train,0x17683235257f2089E3E4aCC9497f25386a529507,114,113
train,0x1768fc7978e9abae733dd6c3de837a57a2f2ce4f,353,352
train,0x176ec7b6afb4e023b2c33a6f0b309ed5975d1e92,1609,1608
train,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,1593,1592
train,0x177A968255D9F127b8acFbD35161B5FB1Bb2b1E3,350,349
train,0x177d39ac676ed1c67a2b268ad7f1e58826e5b0af,1135,1134
train,0x17805251625150bdd6f343bfd6a5aa9c6fd8bcc4,91,90
train,0x179915bdc3846bc87730c26d6ec20996bfce5e20,1319,1318
train,0x179a2e413386db620d5b89a18550a3874385f726,350,349
train,0x17B7DDD2962226Ef9428313eD62799060fB812B7,2457,2456
train,0x17c8009617879a1bdba57f771bbb8a1631f948e2,595,594
train,0x17cba58578eecaee898242a02edac75b8cc17231,763,762
train,0x17ce2e15246907e9d7029754f13783bab89951a7,350,349
train,0x17d67ac402b014af1894c63379976b46930b1337,1482,1481
train,0x17db86b8a8a53476236a41fd9511b0a67622013f,219,218
train,0x17e2c574cf092950ef89fb4939c97db2086e796f,2826,2825
train,0x17e4cc902015958839e693f179f49c75696381ce,596,595
train,0x17f3fa8bfcd26ae7d848db2600a6d1b892b5f7a4,258,257
train,0x17f921fa8f087c94e55c28b264f22138626639f0,297,296
train,0x17fD666fa0784885fa1AFEc8AC624d9b7e72B752,535,534
train,0x17fe31d1286e5a280f8e684d4fdb21e21b93d8e3,343,342
train,0x18057a40d2991e2a4d6c8ca33201970169069bed,160,159
